736699.65625,5.2,13.82
736699.666667,5.44,12.69
736699.677083,5.7,12.51
736699.6875,5.98,25.22
736699.697917,6.15,23.35
736699.708333,6.3,29.39
736699.71875,6.42,40.76
736699.729167,6.55,40.86
736699.739583,6.7,48.25
736699.75,6.85,36.76
736699.760417,6.99,31.36
736699.770833,7.13,28.86
736699.78125,7.27,18.37
736699.791667,7.41,17.69
736699.802083,7.52,18.7
736699.8125,7.61,22.07
736699.822917,7.72,37.4
736699.833333,7.81,39.47
736699.84375,7.89,35.63
736699.854167,7.94,29.67
736699.864583,7.97,31.95
736699.875,7.98,29.99
736699.885417,7.95,27.67
736699.895833,7.87,22.99
736699.90625,7.74,16.47
736699.916667,7.55,21.55
736699.927083,7.38,31.5
736699.9375,7.26,35.07
736699.947917,7.22,41.82
736699.958333,7.25,42.45
736699.96875,7.34,41.31
736699.979167,7.49,40.05
736699.989583,7.62,35.14
736700.0,7.77,35.22
736700.010417,7.97,44.07
736700.020833,8.17,56.05
736700.03125,8.4,60.04
736700.041667,8.63,56.77
736700.052083,8.83,54.44
736700.0625,9.06,51.26
736700.072917,9.28,49.45
736700.083333,9.51,46.57
736700.09375,9.74,45.81
736700.104167,10.03,53.79
736700.114583,10.34,58.32
736700.125,10.66,66.12
736700.135417,10.98,76.9
736700.145833,11.31,111.03
736700.15625,11.68,100.36
736700.166667,11.96,101.65
736700.177083,12.29,102.03
736700.1875,12.64,93.66
736700.197917,12.96,89.7
736700.208333,13.31,103.76
736700.21875,13.68,116.05
736700.229167,14.03,109.4
736700.239583,14.39,106.47
736700.25,14.73,103.16
736700.260417,15.08,104.62
736700.270833,15.41,112.92
736700.28125,15.73,114.46
736700.291667,16.05,118.96
736700.302083,16.3,109.06
736700.3125,16.48,111.18
736700.322917,16.66,108.65
736700.333333,16.82,112.5
736700.34375,16.98,126.63
736700.354167,17.11,131.02
736700.364583,17.26,130.13
736700.375,17.37,124.89
736700.385417,17.44,110.93
736700.395833,17.46,127.62
736700.40625,17.48,128.92
736700.416667,17.48,129.22
736700.427083,17.46,131.28
736700.4375,17.41,131.76
736700.447917,17.35,130.34
736700.458333,17.29,112.12
736700.46875,17.21,108.98
736700.479167,17.1,123.61
736700.489583,16.95,130.1
736700.5,16.83,132.31
736700.510417,16.67,132.05
736700.520833,16.51,130.46
736700.53125,16.36,128.05
736700.541667,16.2,123.76
736700.552083,16.06,113.37
736700.5625,15.87,93.85
736700.572917,15.72,103.29
736700.583333,15.57,113.59
736700.59375,15.45,105.88
736700.604167,15.39,98.94
736700.614583,15.43,100.74
736700.625,15.59,92.9
736700.635417,15.79,112.6
736700.645833,15.92,108.78
736700.65625,16.02,120.31
736700.666667,16.04,129.5
736700.677083,15.96,130.36
736700.6875,15.74,122.34
736700.697917,15.47,115.67
736700.708333,15.21,120.07
736700.71875,14.92,120.17
736700.729167,14.63,0.0
736700.739583,14.32,0.0
736700.75,14.04,0.0
736700.760417,13.76,0.0
736700.770833,13.47,118.1
736700.78125,13.19,112.66
736700.791667,12.9,114.12
736700.802083,12.69,120.95
736700.8125,12.5,122.7
736700.822917,12.31,122.66
736700.833333,12.11,113.92
736700.84375,11.99,106.47
736700.854167,11.89,102.65
736700.864583,11.81,104.28
736700.875,11.72,119.9
736700.885417,11.68,123.57
736700.895833,11.72,121.93
736700.90625,11.76,119.83
736700.916667,11.74,116.22
736700.927083,11.62,110.43
736700.9375,11.47,117.93
736700.947917,11.29,119.8
736700.958333,11.16,121.37
736700.96875,11.08,116.99
736700.979167,11.08,118.84
736700.989583,11.11,114.62
736702.0,11.39,88.52
736702.010417,11.57,98.67
736702.020833,11.64,86.81
736702.03125,11.71,81.99
736702.041667,11.8,88.35
736702.052083,12.04,96.68
736702.0625,12.24,101.96
736702.072917,12.48,74.91
736702.083333,12.68,64.42
736702.09375,12.89,78.58
736702.104167,13.13,88.28
736702.114583,13.36,82.81
736702.125,13.59,71.5
736702.135417,13.85,77.91
736702.145833,14.17,88.48
736702.15625,14.37,83.06
736702.166667,14.56,94.29
736702.177083,14.71,96.89
736702.1875,14.9,72.68
736702.197917,15.03,62.53
736702.208333,15.21,57.71
736702.21875,15.36,61.26
736702.229167,15.5,79.88
736702.239583,15.64,91.99
736702.25,15.75,109.87
736702.260417,15.86,88.7
736702.270833,15.96,81.22
736702.28125,16.0,77.99
736702.291667,16.09,98.84
736702.302083,16.08,128.41
736702.3125,16.05,132.61
736702.322917,16.01,124.1
736702.333333,15.96,130.18
736702.34375,15.83,122.73
736702.354167,15.66,106.76
736702.364583,15.46,106.58
736702.375,15.27,94.32
736702.385417,15.0,101.81
736702.395833,14.68,100.35
736702.40625,14.35,77.35
736702.416667,14.0,71.32
736702.427083,13.66,90.8
736702.4375,13.3,107.04
736702.447917,12.94,90.83
736702.458333,12.6,109.06
736702.46875,12.25,118.79
736702.479167,11.91,115.16
736702.489583,11.55,112.38
736702.5,11.2,110.91
736702.510417,10.85,112.33
736702.520833,10.5,121.6
736702.53125,10.15,113.49
736702.541667,9.8,106.81
736702.552083,9.46,93.23
736702.5625,9.13,94.88
736702.572917,8.8,47.64
736702.583333,8.49,31.55
736702.59375,8.21,37.98
736702.604167,8.05,60.32
736702.614583,7.94,77.64
736702.625,7.88,103.73
736702.635417,7.8,118.29
736702.645833,7.65,121.94
736702.65625,7.43,108.39
736702.666667,7.17,93.54
736702.677083,6.84,91.9
736702.6875,6.45,0.0
736702.697917,6.02,0.0
736702.708333,5.63,107.02
736702.71875,5.19,102.72
736702.729167,4.72,72.73
736702.739583,4.24,41.03
736702.75,3.8,31.45
736702.760417,3.33,23.02
736702.770833,2.85,11.98
736702.78125,2.42,2.77
736702.791667,2.03,8.39
736702.802083,1.44,19.67
736702.8125,2.96,13.7
736702.822917,6.54,6.92
736702.833333,10.54,5.0
736702.84375,10.9,5.22
736702.854167,7.92,6.86
736702.864583,4.69,9.22
736702.875,1.96,12.67
736702.885417,3.52,15.64
736702.895833,1.26,14.56
736702.90625,0.02,15.78
736702.916667,0.0,8.38
736702.927083,1.88,2.83
736702.9375,3.35,17.74
736702.947917,4.68,43.68
736702.958333,6.07,73.22
736702.96875,6.75,99.4
736702.979167,6.32,101.53
736702.989583,5.59,106.81
736703.0,4.69,109.44
736703.010417,4.05,120.11
736703.020833,3.85,127.1
736703.03125,3.65,126.4
736703.041667,3.48,120.01
736703.052083,3.49,121.61
736703.0625,3.65,123.44
736703.072917,3.8,121.75
736703.083333,3.96,119.26
736703.09375,4.11,113.01
736703.104167,4.26,112.63
736703.114583,4.44,115.59
736703.125,4.62,121.15
736703.135417,4.82,121.71
736703.145833,5.01,123.02
736703.15625,4.98,121.66
736703.166667,4.88,118.48
736703.177083,4.74,109.16
736703.1875,4.6,99.25
736703.197917,4.56,95.93
736703.208333,4.52,96.43
736703.21875,4.54,98.25
736703.229167,4.56,109.4
736703.239583,4.59,108.43
736703.25,4.63,105.71
736703.260417,4.67,102.34
736703.270833,4.71,96.86
736703.28125,4.74,93.43
736703.291667,4.77,92.46
736703.302083,4.79,95.86
736703.3125,4.78,74.59
736703.322917,4.78,65.97
736703.333333,4.77,70.51
736703.34375,4.76,72.49
736703.354167,4.76,74.26
736703.364583,4.77,75.71
736703.375,4.78,73.67
736703.385417,4.82,67.51
736703.395833,4.88,72.15
736703.40625,4.98,68.94
736703.416667,5.12,70.44
736703.427083,5.33,65.86
736703.4375,5.57,58.99
736703.447917,5.79,54.26
736703.458333,5.95,60.86
736703.46875,6.06,62.56
736703.479167,6.12,61.54
736703.489583,6.14,70.45
736703.5,6.15,80.5
736703.510417,6.13,83.95
736703.520833,6.09,72.8
736703.53125,6.02,65.27
736703.541667,5.97,64.82
736703.552083,5.95,61.35
736703.5625,5.99,53.72
736703.572917,6.02,42.57
736703.583333,6.05,40.74
736703.59375,6.1,41.22
736703.604167,6.18,41.37
736703.614583,6.26,39.83
736703.625,6.35,36.08
736703.635417,6.46,35.93
736703.645833,6.6,41.75
736703.65625,6.75,54.35
736703.666667,6.91,63.38
736703.677083,7.08,79.53
736703.6875,7.29,92.85
736703.697917,7.52,108.23
736703.708333,7.75,121.78
736703.71875,8.0,123.48
736703.729167,8.28,122.46
736703.739583,8.59,123.34
736703.75,8.92,123.45
736703.760417,9.24,123.43
736703.770833,9.53,123.47
736703.78125,9.86,123.51
736703.791667,10.21,123.01
736703.802083,10.51,123.42
736703.8125,10.72,122.11
736703.822917,10.96,119.56
736703.833333,11.21,119.53
736703.84375,11.38,119.62
736703.854167,11.47,119.54
736703.864583,11.53,119.48
736703.875,11.63,119.47
736703.885417,11.66,119.45
736703.895833,11.61,119.56
736703.90625,11.55,119.47
736703.916667,11.49,119.54
736703.927083,11.41,119.52
736703.9375,11.33,119.49
736703.947917,11.26,119.49
736703.958333,11.21,119.48
736703.96875,11.09,119.32
736703.979167,10.99,119.37
736703.989583,10.88,119.19
736704.0,10.78,119.26
736704.010417,10.69,118.99
736704.020833,10.61,118.89
736704.03125,10.55,119.15
736704.041667,10.47,117.69
736704.052083,10.43,114.2
736704.0625,10.44,111.85
736704.072917,10.43,116.55
736704.083333,10.41,118.63
736704.09375,10.34,116.46
736704.104167,10.21,115.8
736704.114583,9.99,115.67
736704.125,9.74,118.63
736704.135417,9.57,119.06
736704.145833,9.5,118.72
736704.15625,9.49,116.96
736704.166667,9.53,117.65
736704.177083,9.58,119.31
736704.1875,9.66,119.39
736704.197917,9.8,119.27
736704.208333,9.87,119.24
736704.21875,9.96,119.03
736704.229167,9.99,118.73
736704.239583,10.02,116.69
736704.25,10.07,116.53
736704.260417,10.05,115.63
736704.270833,9.99,117.14
736704.28125,9.91,116.53
736704.291667,9.84,106.68
736704.302083,9.71,99.7
736704.3125,9.5,88.51
736704.322917,9.29,82.34
736704.333333,9.08,90.49
736704.34375,8.91,91.35
736704.354167,8.74,73.51
736704.364583,8.56,75.05
736704.375,8.37,70.65
736704.385417,8.22,0.0
736704.395833,8.09,0.0
736704.40625,7.97,55.67
736704.416667,7.87,58.01
736704.427083,7.83,63.76
736704.4375,7.86,53.36
736704.447917,7.95,53.26
736704.458333,8.07,47.63
736704.46875,8.21,45.14
736704.479167,8.28,38.73
736704.489583,8.28,42.74
736704.5,8.21,49.34
736704.510417,8.13,55.26
736704.520833,8.03,77.57
736704.53125,7.93,90.49
736704.541667,7.8,87.26
736704.552083,7.68,80.02
736704.5625,7.52,72.93
736704.572917,7.39,76.11
736704.583333,7.25,73.25
736704.59375,7.07,77.75
736704.604167,6.88,84.49
736704.614583,6.68,84.06
736704.625,6.5,84.43
736704.635417,6.32,87.79
736704.645833,6.1,84.82
736704.65625,5.93,83.39
736704.666667,5.73,85.19
736704.677083,5.56,75.23
736704.6875,5.32,68.54
736704.697917,5.1,67.5
736704.708333,4.91,62.59
736704.71875,4.74,59.38
736704.729167,4.58,53.16
736704.739583,4.44,43.61
736704.75,4.31,37.19
736704.760417,4.19,37.45
736704.770833,4.1,37.38
736704.78125,4.02,35.9
736704.791667,3.95,30.36
736704.802083,3.87,26.16
736704.8125,3.77,24.17
736704.822917,3.68,19.97
736704.833333,3.59,15.41
736704.84375,3.5,12.42
736704.854167,3.39,9.01
736704.864583,3.3,7.77
736704.875,3.2,5.08
736704.885417,3.12,4.89
736704.895833,3.04,4.99
736704.90625,2.97,4.95
736704.916667,2.9,5.76
736704.927083,2.86,7.71
736704.9375,2.83,7.07
736704.947917,2.8,10.99
736704.958333,2.79,9.5
736704.96875,2.8,12.62
736704.979167,2.84,15.91
736704.989583,2.89,17.17
736705.0,2.95,18.45
736705.010417,3.03,18.1
736705.020833,3.14,18.09
736705.03125,3.26,14.36
736705.041667,3.39,10.03
736705.052083,3.52,11.44
736705.0625,3.65,20.36
736705.072917,3.76,26.67
736705.083333,3.85,26.49
736705.09375,3.86,22.68
736705.104167,3.8,18.6
736705.114583,3.7,18.03
736705.125,3.63,23.07
736705.135417,3.6,32.98
736705.145833,3.64,45.66
736705.15625,3.72,50.42
736705.166667,3.85,50.82
736705.177083,4.01,50.67
736705.1875,4.21,50.63
736705.197917,4.4,57.77
736705.208333,4.6,61.63
736705.21875,4.77,62.41
736705.229167,4.94,66.3
736705.239583,5.1,68.77
736705.25,5.26,62.25
736705.260417,5.41,59.63
736705.270833,5.55,63.57
736705.28125,5.68,59.25
736705.291667,5.81,55.7
736705.302083,5.89,55.76
736705.3125,5.91,52.06
736705.322917,5.93,55.3
736705.333333,5.92,56.76
736705.34375,5.91,56.89
736705.354167,5.9,63.23
736705.364583,5.89,58.19
736705.375,5.86,54.55
736705.385417,5.85,48.86
736705.395833,5.88,46.96
736705.40625,5.89,43.0
736705.416667,5.91,39.06
736705.427083,5.92,38.46
736705.4375,5.93,34.83
736705.447917,5.97,36.85
736705.458333,6.02,44.63
736705.46875,6.1,38.62
736705.479167,6.24,32.02
736705.489583,6.43,39.34
736705.5,6.61,37.51
736705.510417,6.75,37.88
736705.520833,6.86,34.37
736705.53125,6.88,31.33
736705.541667,6.87,30.14
736705.552083,6.82,35.15
736705.5625,6.78,43.98
736705.572917,6.73,48.32
736705.583333,6.68,57.01
736705.59375,6.5,62.72
736705.604167,6.33,61.57
736705.614583,6.17,56.89
736705.625,6.05,59.11
736705.635417,5.91,55.36
736705.645833,5.8,56.69
736705.65625,5.69,55.81
736705.666667,5.64,57.34
736705.677083,5.55,55.19
736705.6875,5.42,53.83
736705.697917,5.39,52.36
736705.708333,5.34,46.77
736705.71875,5.26,42.04
736705.729167,5.13,41.57
736705.739583,5.01,34.34
736705.75,4.87,37.0
736705.760417,4.65,41.49
736705.770833,4.56,41.99
736705.78125,4.46,37.49
736705.791667,4.39,34.3
736705.802083,4.16,31.27
736705.8125,4.0,24.48
736705.822917,3.85,28.2
736705.833333,3.7,34.83
736705.84375,3.67,36.87
736705.854167,3.49,32.86
736705.864583,3.3,33.26
736705.875,3.15,29.99
736705.885417,3.16,27.87
736705.895833,3.09,26.38
736705.90625,3.03,26.23
736705.916667,2.97,24.34
736705.927083,2.95,23.02
736705.9375,2.89,19.3
736705.947917,2.89,17.71
736705.958333,2.85,12.81
736705.96875,2.81,11.76
736705.979167,2.75,9.7
736705.989583,2.62,8.28
736706.0,2.37,11.37
736706.010417,2.08,13.17
736706.020833,1.82,11.81
736706.03125,1.67,12.14
736706.041667,1.6,13.3
736706.052083,1.56,9.84
736706.0625,1.52,10.15
736706.072917,1.46,11.26
736706.083333,1.44,17.15
736706.09375,1.35,20.9
736706.104167,1.34,21.27
736706.114583,1.36,18.08
736706.125,1.4,19.93
736706.135417,1.44,21.38
736706.145833,1.44,22.98
736706.15625,1.46,25.37
736706.166667,1.63,25.95
736706.177083,1.7,29.27
736706.1875,1.73,35.2
736706.197917,1.76,41.42
736706.208333,1.78,39.91
736706.21875,1.8,39.65
736706.229167,1.79,45.93
736706.239583,1.79,50.11
736706.25,1.79,49.3
736706.260417,1.78,54.34
736706.270833,1.81,44.49
736706.28125,1.85,41.96
736706.291667,1.86,44.04
736706.302083,1.87,36.17
736706.3125,1.87,42.88
736706.322917,1.85,47.28
736706.333333,1.82,43.68
736706.34375,1.78,40.37
736706.354167,1.71,28.12
736706.364583,1.62,21.44
736706.375,1.54,19.32
736706.385417,1.45,20.1
736706.395833,1.32,21.27
736706.40625,1.21,25.86
736706.416667,1.1,21.18
736706.427083,1.02,16.77
736706.4375,0.94,19.49
736706.447917,0.87,12.9
736706.458333,0.8,8.72
736706.46875,0.73,10.33
736706.479167,0.63,8.58
736706.489583,0.57,5.97
736706.5,0.47,6.75
736706.510417,0.37,6.02
736706.520833,0.27,4.02
736706.53125,0.2,5.01
736706.541667,0.09,7.49
736706.552083,0.0,5.96
736706.5625,0.0,9.23
736706.572917,0.0,12.24
736706.583333,0.0,10.93
736706.59375,0.04,14.26
736706.604167,0.14,16.71
736706.614583,0.28,13.18
736706.625,0.45,12.0
736706.635417,0.63,9.13
736706.645833,0.77,7.78
736706.65625,0.87,6.53
736706.666667,0.96,8.08
736706.677083,1.0,6.29
736706.6875,0.98,6.09
736706.697917,0.89,9.31
736706.708333,0.8,10.89
736706.71875,0.71,8.89
736706.729167,0.65,8.46
736706.739583,0.6,9.51
736706.75,0.55,8.78
736706.760417,0.5,6.38
736706.770833,0.48,4.96
736706.78125,0.45,3.93
736706.791667,0.44,2.21
736706.802083,0.7,3.42
736706.8125,0.64,4.8
736706.822917,0.59,2.55
736706.833333,0.53,0.81
736706.84375,0.95,0.0
736706.854167,1.24,0.0
736706.864583,1.55,0.0
736706.875,1.89,0.0
736706.885417,2.18,0.0
736706.895833,2.39,0.03
736706.90625,2.61,0.0
736706.916667,2.77,0.0
736706.927083,2.86,0.0
736706.9375,2.83,0.0
736706.947917,2.76,0.0
736706.958333,2.63,0.0
736706.96875,2.56,0.0
736706.979167,2.54,0.0
736706.989583,2.54,0.0
736707.0,2.51,0.0
736707.010417,2.55,0.0
736707.020833,2.66,0.0
736707.03125,2.76,0.0
736707.041667,2.87,0.0
736707.052083,2.97,0.0
736707.0625,3.12,0.0
736707.072917,3.24,0.0
736707.083333,3.39,0.0
736707.09375,3.46,0.0
736707.104167,3.46,0.0
736707.114583,3.45,0.0
736707.125,3.4,0.0
736707.135417,3.35,0.0
736707.145833,3.27,0.0
736707.15625,3.15,0.0
736707.166667,2.99,0.0
736707.177083,2.82,0.0
736707.1875,2.64,0.0
736707.197917,2.6,0.04
736707.208333,2.55,0.11
736707.21875,2.5,0.2
736707.229167,2.44,0.53
736707.239583,2.39,1.84
736707.25,2.36,4.0
736707.260417,2.31,7.91
736707.270833,2.29,6.06
736707.28125,2.25,4.84
736707.291667,2.26,3.83
736707.302083,2.27,4.42
736707.3125,2.29,4.97
736707.322917,2.34,6.31
736707.333333,2.41,6.45
736707.34375,2.5,8.01
736707.354167,2.61,9.61
736707.364583,2.73,9.83
736707.375,2.85,12.03
736707.385417,2.92,14.76
736707.395833,2.96,14.36
736707.40625,3.01,13.23
736707.416667,3.04,15.01
736707.427083,3.06,11.72
736707.4375,3.1,11.15
736707.447917,3.16,9.87
736707.458333,3.21,9.07
