736699.302083,1.69,0.0
736699.3125,1.58,0.0
736699.322917,1.5,0.0
736699.333333,1.41,0.0
736699.34375,1.37,0.0
736699.354167,1.4,0.0
736699.364583,1.44,0.0
736699.375,1.52,0.0
736699.385417,1.62,0.0
736699.395833,1.72,0.0
736699.40625,1.8,0.0
736699.416667,1.83,0.0
736699.427083,1.83,0.0
736699.4375,1.8,0.0
736699.447917,1.78,0.0
736699.458333,1.75,0.0
736699.46875,1.72,0.0
736699.479167,1.69,0.0
736699.489583,1.69,0.0
736699.5,1.69,0.0
736699.510417,1.7,0.0
736699.520833,1.7,0.0
736699.53125,1.71,0.27
736699.541667,1.73,0.5
736699.552083,1.74,0.0
736699.5625,1.74,0.0
736699.572917,1.74,0.0
736699.583333,1.75,0.0
736699.59375,1.81,0.01
736699.604167,1.86,0.87
736699.614583,1.88,2.86
736699.625,1.84,2.55
736699.635417,1.87,3.44
736699.645833,2.2,0.98
736699.65625,2.58,0.36
736699.666667,2.78,0.0
736699.677083,2.9,0.0
736699.6875,3.03,0.06
736699.697917,3.11,0.03
736699.708333,3.2,0.0
736699.71875,3.31,0.07
736699.729167,3.42,1.26
736699.739583,3.53,5.16
736699.75,3.66,9.24
736699.760417,3.78,8.94
736699.770833,3.9,12.31
736699.78125,4.01,11.41
736699.791667,4.13,8.89
736699.802083,4.24,4.12
736699.8125,4.34,3.55
736699.822917,4.45,10.3
736699.833333,4.55,22.31
736699.84375,4.6,23.1
736699.854167,4.58,16.79
736699.864583,4.44,15.35
736699.875,4.22,18.6
736699.885417,4.1,23.47
736699.895833,4.09,23.96
736699.90625,4.11,22.6
736699.916667,4.15,23.89
736699.927083,4.2,25.77
736699.9375,4.21,34.29
736699.947917,4.05,40.2
736699.958333,3.67,41.98
736699.96875,3.44,41.37
736699.979167,3.43,30.43
736699.989583,3.51,21.56
736700.0,3.64,23.08
736700.010417,3.77,27.33
736700.020833,3.94,30.88
736700.03125,4.35,37.38
736700.041667,5.0,37.97
736700.052083,5.5,45.56
736700.0625,6.2,53.15
736700.072917,6.85,65.86
736700.083333,7.32,68.13
736700.09375,7.65,66.56
736700.104167,7.87,71.46
736700.114583,7.96,63.76
736700.125,8.08,63.63
736700.135417,8.25,70.68
736700.145833,8.54,86.15
736700.15625,8.94,101.58
736700.166667,9.22,121.95
736700.177083,9.68,153.0
736700.1875,10.26,138.58
736700.197917,10.91,117.39
736700.208333,11.58,117.19
736700.21875,12.26,120.34
736700.229167,12.9,112.87
736700.239583,13.52,100.8
736700.25,14.17,83.24
736700.260417,14.6,58.33
736700.270833,14.8,62.32
736700.28125,14.92,70.86
736700.291667,15.09,69.4
736700.302083,15.12,69.71
736700.3125,15.04,82.88
736700.322917,14.97,138.99
736700.333333,14.87,161.41
736700.34375,14.79,180.34
736700.354167,14.74,167.86
736700.364583,14.63,169.63
736700.375,14.55,167.21
736700.385417,14.41,159.06
736700.395833,14.22,158.85
736700.40625,14.04,168.91
736700.416667,13.86,184.91
736700.427083,13.65,190.31
736700.4375,13.39,186.86
736700.447917,13.12,185.72
736700.458333,12.88,171.2
736700.46875,12.62,142.32
736700.479167,12.36,114.17
736700.489583,12.16,87.5
736700.5,11.91,85.55
736700.510417,11.67,114.28
736700.520833,11.47,136.25
736700.53125,11.26,144.79
736700.541667,11.08,133.55
736700.552083,10.89,106.55
736700.5625,10.68,77.55
736700.572917,10.52,55.72
736700.583333,10.33,42.15
736700.59375,10.08,39.98
736700.604167,9.81,45.44
736700.614583,9.62,57.88
736700.625,9.44,61.5
736700.635417,9.35,47.2
736700.645833,9.38,38.39
736700.65625,9.43,44.23
736700.666667,9.43,56.74
736700.677083,9.18,67.49
736700.6875,8.99,79.48
736700.697917,9.14,94.11
736700.708333,9.33,75.34
736700.71875,9.48,62.85
736700.729167,9.61,0.0
736700.739583,9.71,0.0
736700.75,9.81,0.0
736700.760417,9.88,0.0
736700.770833,9.99,84.09
736700.78125,10.28,87.12
736700.791667,10.7,100.75
736700.802083,11.1,103.92
736700.8125,11.4,116.03
736700.822917,11.66,116.92
736700.833333,11.88,119.66
736700.84375,12.06,126.97
736700.854167,12.15,144.96
736700.864583,12.13,157.86
736700.875,12.02,167.86
736700.885417,11.74,180.85
736700.895833,11.28,179.09
736700.90625,10.9,166.84
736700.916667,10.61,168.43
736700.927083,10.41,164.75
736700.9375,10.23,140.32
736700.947917,10.08,110.38
736700.958333,9.85,91.76
736700.96875,9.65,85.76
736700.979167,9.61,81.47
736700.989583,9.53,84.48
736702.0,4.49,87.58
736702.010417,4.83,79.9
736702.020833,5.67,82.04
736702.03125,6.15,92.97
736702.041667,6.45,108.36
736702.052083,6.94,110.09
736702.0625,7.54,101.81
736702.072917,8.14,100.48
736702.083333,8.83,105.52
736702.09375,9.52,103.96
736702.104167,10.27,80.54
736702.114583,11.06,66.31
736702.125,11.79,63.87
736702.135417,12.52,67.83
736702.145833,13.2,72.34
736702.15625,13.78,93.7
736702.166667,14.16,106.67
736702.177083,14.52,108.69
736702.1875,14.89,113.34
736702.197917,15.15,113.34
736702.208333,15.48,143.16
736702.21875,15.72,155.11
736702.229167,16.02,151.68
736702.239583,16.36,149.37
736702.25,16.65,153.69
736702.260417,16.94,152.39
736702.270833,17.32,157.27
736702.28125,17.7,161.63
736702.291667,18.04,167.29
736702.302083,18.34,175.6
736702.3125,18.65,179.14
736702.322917,18.98,184.83
736702.333333,19.32,185.12
736702.34375,19.6,186.93
736702.354167,19.78,186.98
736702.364583,19.94,185.39
736702.375,20.09,186.41
736702.385417,20.18,185.73
736702.395833,20.22,182.72
736702.40625,20.14,181.34
736702.416667,20.07,178.98
736702.427083,19.89,178.99
736702.4375,19.57,174.14
736702.447917,19.18,150.79
736702.458333,18.71,137.9
736702.46875,18.25,128.79
736702.479167,17.71,115.54
736702.489583,17.18,83.06
736702.5,16.57,71.26
736702.510417,16.21,87.23
736702.520833,16.14,83.66
736702.53125,16.19,96.02
736702.541667,16.28,108.0
736702.552083,16.14,123.65
736702.5625,15.83,150.96
736702.572917,15.45,175.58
736702.583333,15.14,183.58
736702.59375,14.81,182.29
736702.604167,14.35,185.29
736702.614583,13.96,187.47
736702.625,13.66,188.19
736702.635417,13.33,189.05
736702.645833,13.02,189.19
736702.65625,12.74,188.81
736702.666667,12.51,188.46
736702.677083,12.3,188.48
736702.6875,12.14,0.0
736702.697917,11.95,0.0
736702.708333,11.66,188.62
736702.71875,11.2,187.94
736702.729167,10.89,188.85
736702.739583,10.77,188.81
736702.75,10.76,188.85
736702.760417,10.77,188.46
736702.770833,10.76,186.63
736702.78125,10.82,176.24
736702.791667,10.85,170.72
736702.802083,10.88,170.99
736702.8125,10.87,154.33
736702.822917,10.74,146.67
736702.833333,10.5,146.22
736702.84375,10.23,143.84
736702.854167,10.03,128.07
736702.864583,9.92,113.9
736702.875,9.83,114.44
736702.885417,9.68,104.33
736702.895833,9.43,89.05
736702.90625,9.16,79.16
736702.916667,8.91,67.84
736702.927083,8.62,64.41
736702.9375,8.24,59.5
736702.947917,7.72,55.17
736702.958333,6.95,50.19
736702.96875,6.09,42.81
736702.979167,5.39,38.48
736702.989583,4.95,35.52
736703.0,4.61,33.1
736703.010417,4.36,28.84
736703.020833,4.18,28.82
736703.03125,4.1,31.93
736703.041667,4.12,29.83
736703.052083,4.21,26.49
736703.0625,4.28,17.77
736703.072917,4.33,10.99
736703.083333,4.31,8.54
736703.09375,4.37,9.31
736703.104167,4.56,5.75
736703.114583,4.89,6.8
736703.125,5.2,5.24
736703.135417,5.58,5.23
736703.145833,6.03,20.87
736703.15625,6.29,49.64
736703.166667,6.67,72.65
736703.177083,6.96,100.95
736703.1875,7.05,134.14
736703.197917,7.24,155.93
736703.208333,7.35,163.62
736703.21875,7.55,166.67
736703.229167,7.83,163.84
736703.239583,8.08,164.92
736703.25,8.43,167.2
736703.260417,7.45,172.9
736703.270833,9.27,180.03
736703.28125,11.27,180.85
736703.291667,13.31,178.99
736703.302083,13.06,179.41
736703.3125,14.05,178.03
736703.322917,14.99,176.8
736703.333333,15.97,177.49
736703.34375,16.6,178.36
736703.354167,16.92,179.17
736703.364583,17.22,180.94
736703.375,17.48,181.83
736703.385417,17.56,182.17
736703.395833,17.52,182.11
736703.40625,17.42,180.09
736703.416667,17.35,179.9
736703.427083,17.23,181.88
736703.4375,17.13,181.52
736703.447917,17.08,179.1
736703.458333,17.14,176.64
736703.46875,17.08,176.58
736703.479167,16.88,178.47
736703.489583,16.7,181.89
736703.5,16.52,182.44
736703.510417,16.25,182.85
736703.520833,15.86,182.06
736703.53125,15.57,179.23
736703.541667,15.58,178.85
736703.552083,15.48,175.36
736703.5625,15.1,173.88
736703.572917,14.64,175.36
736703.583333,14.14,173.31
736703.59375,13.81,172.09
736703.604167,14.03,170.69
736703.614583,14.0,162.21
736703.625,13.7,153.53
736703.635417,13.53,150.69
736703.645833,13.55,158.22
736703.65625,13.5,154.76
736703.666667,13.5,143.88
736703.677083,13.47,152.4
736703.6875,13.45,153.39
736703.697917,13.48,159.46
736703.708333,13.52,149.38
736703.71875,13.42,141.61
736703.729167,13.16,136.52
736703.739583,12.87,131.35
736703.75,12.61,133.83
736703.760417,12.35,117.22
736703.770833,12.03,109.52
736703.78125,11.65,106.64
736703.791667,11.01,83.62
736703.802083,10.42,83.64
736703.8125,10.14,99.43
736703.822917,9.92,89.83
736703.833333,9.77,60.63
736703.84375,9.65,44.68
736703.854167,9.6,47.39
736703.864583,9.63,52.47
736703.875,9.61,62.47
736703.885417,9.7,74.98
736703.895833,9.85,92.44
736703.90625,10.05,99.59
736703.916667,10.26,92.95
736703.927083,10.54,83.94
736703.9375,10.97,76.64
736703.947917,11.31,82.7
736703.958333,11.63,81.2
736703.96875,11.94,82.35
736703.979167,12.26,94.02
736703.989583,12.51,98.43
736704.0,12.8,107.29
736704.010417,13.06,110.77
736704.020833,13.36,102.61
736704.03125,13.66,96.89
736704.041667,13.94,95.47
736704.052083,14.18,93.68
736704.0625,14.38,94.28
736704.072917,14.49,89.01
736704.083333,14.61,98.94
736704.09375,14.38,107.47
736704.104167,13.83,97.46
736704.114583,13.5,104.99
736704.125,13.45,101.44
736704.135417,13.65,105.02
736704.145833,13.66,106.14
736704.15625,13.35,111.32
736704.166667,12.8,113.54
736704.177083,12.49,113.99
736704.1875,12.29,114.12
736704.197917,12.07,106.11
736704.208333,11.9,101.95
736704.21875,11.81,89.01
736704.229167,11.76,85.71
736704.239583,11.72,83.7
736704.25,11.67,77.72
736704.260417,11.7,72.06
736704.270833,11.81,75.23
736704.28125,11.88,71.21
736704.291667,11.93,61.27
736704.302083,11.82,56.52
736704.3125,11.6,54.15
736704.322917,11.28,47.47
736704.333333,10.96,40.88
736704.34375,10.65,37.75
736704.354167,10.31,37.1
736704.364583,9.99,35.45
736704.375,9.48,33.84
736704.385417,9.13,0.0
736704.395833,8.94,0.0
736704.40625,8.82,24.45
736704.416667,8.71,18.97
736704.427083,8.48,18.41
736704.4375,8.14,21.37
736704.447917,7.81,24.13
736704.458333,7.55,25.46
736704.46875,7.27,21.53
736704.479167,6.89,21.89
736704.489583,6.55,26.93
736704.5,6.24,31.75
736704.510417,5.97,34.72
736704.520833,5.63,33.38
736704.53125,5.35,30.09
736704.541667,5.07,27.5
736704.552083,4.85,24.65
736704.5625,4.65,24.51
736704.572917,4.47,21.58
736704.583333,4.33,17.35
736704.59375,4.22,13.34
736704.604167,4.23,11.52
736704.614583,4.66,12.02
736704.625,5.47,12.01
736704.635417,5.7,12.29
736704.645833,5.82,13.42
736704.65625,5.81,13.51
736704.666667,5.77,14.02
736704.677083,5.74,14.15
736704.6875,5.45,12.11
736704.697917,5.2,9.47
736704.708333,4.98,9.43
736704.71875,4.89,10.56
736704.729167,4.74,8.98
736704.739583,4.57,4.21
736704.75,4.42,0.25
736704.760417,4.29,0.0
736704.770833,4.21,0.02
736704.78125,4.14,0.02
736704.791667,4.17,0.0
736704.802083,4.18,0.0
736704.8125,4.07,0.0
736704.822917,3.74,0.0
736704.833333,3.49,0.0
736704.84375,3.43,0.0
736704.854167,3.43,0.0
736704.864583,3.43,0.0
736704.875,3.44,0.0
736704.885417,3.44,0.0
736704.895833,3.45,0.0
736704.90625,3.46,0.0
736704.916667,3.45,0.0
736704.927083,3.45,0.0
736704.9375,3.43,0.0
736704.947917,3.41,0.0
736704.958333,3.39,0.0
736704.96875,3.36,0.0
736704.979167,3.32,0.02
736704.989583,3.28,0.08
736705.0,3.24,0.03
736705.010417,3.19,0.01
736705.020833,3.15,0.0
736705.03125,3.12,0.0
736705.041667,3.09,0.0
736705.052083,3.06,0.0
736705.0625,3.07,0.0
736705.072917,3.12,0.0
736705.083333,3.15,0.0
736705.09375,3.13,0.0
736705.104167,3.12,0.0
736705.114583,3.32,0.09
736705.125,3.64,3.0
736705.135417,4.01,6.73
736705.145833,4.32,10.1
736705.15625,4.37,12.78
736705.166667,4.15,13.7
736705.177083,4.28,12.71
736705.1875,4.51,9.6
736705.197917,4.74,7.81
736705.208333,4.95,7.9
736705.21875,5.17,10.03
736705.229167,5.46,10.02
736705.239583,5.71,9.59
736705.25,5.95,11.29
736705.260417,6.23,10.19
736705.270833,6.63,11.66
736705.28125,6.98,13.49
736705.291667,7.37,14.32
736705.302083,7.76,19.55
736705.3125,8.06,20.45
736705.322917,8.4,18.75
736705.333333,8.67,10.7
736705.34375,8.96,9.56
736705.354167,9.23,16.6
736705.364583,9.39,23.31
736705.375,9.58,36.24
736705.385417,9.8,47.73
736705.395833,9.94,59.39
736705.40625,10.11,62.88
736705.416667,10.28,90.63
736705.427083,10.07,81.96
736705.4375,9.63,86.85
736705.447917,9.31,78.98
736705.458333,9.13,80.09
736705.46875,8.85,90.16
736705.479167,8.52,100.27
736705.489583,8.21,105.3
736705.5,7.94,107.2
736705.510417,7.69,110.09
736705.520833,7.33,100.86
736705.53125,7.07,103.54
736705.541667,6.77,89.12
736705.552083,6.53,74.62
736705.5625,6.28,67.36
736705.572917,6.08,61.86
736705.583333,5.93,56.81
736705.59375,5.92,47.53
736705.604167,6.13,42.06
736705.614583,6.44,31.4
736705.625,6.66,20.7
736705.635417,6.43,22.24
736705.645833,6.25,30.28
736705.65625,6.24,31.13
736705.666667,6.05,31.82
736705.677083,5.85,36.15
736705.6875,5.72,39.9
736705.697917,5.79,33.82
736705.708333,5.75,25.06
736705.71875,5.62,23.46
736705.729167,5.22,27.77
736705.739583,4.7,30.25
736705.75,4.37,33.97
736705.760417,4.29,31.95
736705.770833,4.32,31.68
736705.78125,4.35,33.34
736705.791667,4.36,35.56
736705.802083,4.41,33.44
736705.8125,4.49,37.95
736705.822917,4.52,40.03
736705.833333,4.51,36.03
736705.84375,4.49,33.87
736705.854167,4.43,31.15
736705.864583,4.37,26.16
736705.875,4.37,24.47
736705.885417,4.58,17.73
736705.895833,5.01,14.76
736705.90625,5.63,14.44
736705.916667,6.15,14.54
736705.927083,6.47,18.98
736705.9375,6.62,17.14
736705.947917,6.71,16.06
736705.958333,6.72,20.45
736705.96875,6.44,21.04
736705.979167,6.34,17.17
736705.989583,6.4,14.98
736706.0,6.47,14.44
736706.010417,6.51,14.58
736706.020833,6.59,14.32
736706.03125,6.72,10.02
736706.041667,6.84,7.77
736706.052083,6.95,6.91
736706.0625,6.81,5.5
736706.072917,6.59,6.36
736706.083333,6.37,9.86
736706.09375,6.29,11.48
736706.104167,5.67,9.34
736706.114583,5.17,11.34
736706.125,4.74,14.61
736706.135417,4.37,14.21
736706.145833,4.06,15.59
736706.15625,3.76,15.15
736706.166667,3.64,15.52
736706.177083,3.49,14.63
736706.1875,3.32,12.6
736706.197917,3.16,9.75
736706.208333,2.99,6.36
736706.21875,2.74,3.39
736706.229167,2.4,0.64
736706.239583,2.06,0.94
736706.25,1.86,1.03
736706.260417,1.74,0.27
736706.270833,1.66,0.03
736706.28125,1.58,0.0
736706.291667,1.52,0.0
736706.302083,1.35,0.0
736706.3125,1.39,0.0
736706.322917,1.41,0.0
736706.333333,1.41,0.0
736706.34375,1.33,0.0
736706.354167,1.31,0.0
736706.364583,1.29,0.0
736706.375,1.28,0.0
736706.385417,1.18,0.0
736706.395833,0.0,0.0
736706.40625,0.0,0.0
736706.416667,0.0,0.0
736706.427083,0.0,0.0
736706.4375,1.11,0.0
736706.447917,1.38,0.0
736706.458333,1.03,0.0
736706.46875,0.85,0.0
736706.479167,0.81,0.0
736706.489583,0.78,0.0
736706.5,0.76,0.0
736706.510417,0.77,0.0
736706.520833,0.8,0.0
736706.53125,0.84,0.0
736706.541667,0.89,0.0
736706.552083,0.98,0.0
736706.5625,1.21,0.0
736706.572917,1.83,0.0
736706.583333,2.23,0.0
736706.59375,2.35,0.0
736706.604167,2.41,0.0
736706.614583,2.48,0.0
736706.625,2.55,0.0
736706.635417,2.59,0.0
736706.645833,2.6,0.0
736706.65625,2.6,0.0
736706.666667,2.54,0.0
736706.677083,2.53,0.0
736706.6875,2.48,0.0
736706.697917,2.16,0.0
736706.708333,1.94,0.0
736706.71875,2.0,0.0
736706.729167,2.1,0.0
736706.739583,2.22,0.0
736706.75,2.33,0.0
736706.760417,2.4,0.0
736706.770833,2.45,0.0
736706.78125,2.46,0.0
736706.791667,2.5,0.15
736706.802083,2.49,2.96
736706.8125,2.47,5.86
736706.822917,2.47,8.32
736706.833333,2.47,12.23
736706.84375,2.51,11.71
736706.854167,2.58,14.88
736706.864583,2.64,16.89
736706.875,2.72,17.53
736706.885417,2.85,17.15
736706.895833,3.01,20.33
736706.90625,3.2,21.31
736706.916667,3.39,16.94
736706.927083,3.59,17.87
736706.9375,3.89,16.12
736706.947917,4.51,27.12
736706.958333,5.26,49.54
736706.96875,5.73,52.83
736706.979167,5.97,53.79
736706.989583,6.13,48.75
736707.0,6.25,33.31
736707.010417,6.31,29.97
736707.020833,6.31,37.27
736707.03125,6.32,41.96
736707.041667,6.36,39.83
736707.052083,6.38,33.7
736707.0625,6.41,26.7
736707.072917,6.46,29.75
736707.083333,6.5,30.34
736707.09375,6.31,29.49
736707.104167,6.11,35.83
736707.114583,5.93,40.02
736707.125,5.79,39.07
736707.135417,5.62,33.77
736707.145833,5.42,37.73
736707.15625,4.98,47.3
736707.166667,4.52,54.95
736707.177083,4.24,63.37
736707.1875,4.05,54.16
736707.197917,4.04,50.61
736707.208333,4.04,38.63
736707.21875,4.03,45.55
736707.229167,4.04,48.58
736707.239583,4.0,49.18
736707.25,4.05,55.4
736707.260417,4.22,58.28
736707.270833,4.47,57.65
736707.28125,4.62,51.24
736707.291667,4.51,48.14
736707.302083,4.22,47.41
736707.3125,3.73,43.67
736707.322917,3.14,38.81
736707.333333,2.67,33.37
736707.34375,2.34,26.19
736707.354167,2.16,22.43
736707.364583,2.04,23.3
736707.375,1.99,22.58
736707.385417,1.95,15.82
736707.395833,1.89,11.28
736707.40625,1.86,10.9
736707.416667,1.81,13.05
736707.427083,1.8,12.89
736707.4375,1.83,12.06
736707.447917,1.84,14.15
736707.458333,1.88,11.6
736707.46875,1.95,11.25
